score,id
0.6387189007672178,134
0.6635643518837797,135
0.370719847765814,136
0.7261193073662626,137
0.45678198107803936,138
0.5169900036724913,139
0.6333952225121366,140
0.6467032409581053,141
0.30154561766708965,142
0.6756707406910765,143
0.5498673892887938,144
0.26360207566345806,145
0.44922184714401836,146
0.39642840394104595,147
0.35954159268463726,148
0.29652833708847637,149
0.8811614490422117,150
0.6008075154694426,151
0.6909263111027586,152
0.42252945670212383,153
0.7193898833664762,154
0.4441282130154478,155
0.5554849184426176,156
0.509288487521063,157
0.5651278174790251,158
0.6295216358574736,159
0.7564984537037718,160
0.5884579397114622,161
0.549012688485037,162
0.5186876631649839,163
0.4107316113385069,164
0.5552397049340116,165
0.5826927698525297,166
0.5643744147690641,167
0.5990628279122221,168
0.5249192691716063,169
0.4366179681691038,170
0.4775617099675047,171
0.868519810524832,172
0.6160781062516081,173
0.6583100534352171,174
0.6183087802800047,175
0.8315897113951551,176
0.7088845349224913,177
0.6496955729397642,178
0.9787100530537474,179
0.5876438594731199,180
0.49379038580978984,181
0.756168005553137,182
0.7686153925331938,183
0.8693487323197233,184
0.4570825076969969,185
0.882332978335272,186
0.43699472912872905,187
0.7156766630085813,188
0.7255252576741087,189
0.816674140778433,190
0.6680268026265013,191
0.7535485006245481,192
0.6112511433037626,193
0.8542021788033354,194
0.8469436890753614,195
0.6487129009636747,196
0.5062877512844908,197
0.8009744561585295,198
0.7287492431076872,199
0.6898155189427244,200
0.9362287274869787,201
0.6197474575909483,202
1.0719537712010252,203
0.20816057690704937,204
0.3064113236340391,205
0.37271499404038066,206
0.6292315698536741,207
0.49451553591812725,208
0.5949598229798185,209
0.5621201074990141,210
0.7345721400650846,211
0.4240356064709532,212
0.6300719357403624,213
0.7736555314930784,214
0.7407067097100126,215
0.6625582850846159,216
0.6348278797539579,217
0.73751100668038,218
0.7319097197922575,219
0.6568092382820951,220
0.46472286948288555,221
0.6385867274674284,222
0.5237921453389036,223
0.6246822751435148,224
0.7026170171173918,225
0.4925177074345457,226
0.8508044458302366,227
0.5986812985810148,228
0.5035333610447752,229
0.7199135995777952,230
0.5675202287110197,231
0.673854408350836,232
0.5359234786900389,233
0.29834973582352275,234
0.4701432562741148,235
0.7255600965889799,236
0.5914629972847807,237
0.3912902451428282,238
0.4645507312687742,239
0.5627920604618895,240
0.6930445409687864,241
0.7037958181771147,242
0.7119373060139524,243
0.7581951297196257,244
0.5364358402165281,245
0.8036359972628462,246
0.599723754015814,247
0.6402732706936705,248
0.8048822558792936,249
0.5493960059555876,250
0.8135263151797163,251
0.8251716024550306,252
0.7137598968418943,253
0.7277509547146666,254
0.6186435497673857,255
0.8096593148383009,256
0.3290874339016783,257
0.3551309681805479,258
0.604912666169058,259
0.7097464180859434,260
0.7359674251946318,261
0.5617983914288389,262
0.7034392333897459,263
0.6284995354088652,264
0.49525445469940776,265
0.33533465632523174,266
0.4514839030178892,267
0.6860306239994871,268
0.5331030465039122,269
0.4117885805043089,270
0.40069532164658184,271
0.4683542824658262,272
0.7365090824040281,273
0.5110271550091612,274
0.5238525844487059,275
0.5482777334126341,276
0.4391756034764158,277
0.6521930671604979,278
0.7875807858380186,279
0.728802887287985,280
0.5180893517407286,281
0.4791394449147093,282
0.4551746822270262,283
0.43648826846207256,284
0.5512898839386808,285
0.6080187536152708,286
0.5173674798878538,287
0.8841549731167662,288
0.699069616881262,289
0.5957129872712004,290
0.5607583499821531,291
0.42676043280686016,292
0.8100190139683592,293
0.42806684741104717,294
0.498475191679846,295
0.6441338933380949,296
0.5288387514027464,297
0.8246172196539747,298
0.7243154025944578,299
0.7795817829045164,300
0.7659459687146055,301
0.6988284564885008,302
0.4676657296093809,303
0.7409530557068693,304
0.5615855134400236,305
0.5895563639077055,306
0.5875577605637419,307
0.5196237541111814,308
0.5648628152283537,309
0.6282294667633879,310
0.49965989359940166,311
0.5566565073403227,312
0.5495130098732817,313
0.40163939961517925,314
0.4547560788067686,315
0.6827209866913664,316
0.82678621777619,317
0.7082266486557829,318
0.7193421698483335,319
0.46987306841934795,320
0.6703567779930937,321
0.5246139741810667,322
0.4756219364079344,323
0.5406176424893248,324
0.5106001473339903,325
0.5398215032490599,326
0.4373593903454649,327
0.7044689632328855,328
0.5911273933323729,329
0.5211675740155088,330
0.5201261616619932,331
0.6557611502083647,332
0.672094462004553,333
0.6447978890808927,334
0.30689608820999736,335
0.6827901578816282,336
0.6615402079495298,337
0.5033166981610167,338
0.7458304143818724,339
0.5764956749352323,340
0.6892709113034117,341
0.4696915722760069,342
0.39056390294159526,343
0.45024347075546856,344
0.6917549944790709,345
0.34156501063431377,346
0.7077613151940214,347
0.7620436526211607,348
0.5089934445294249,349
0.5723329461487638,350
0.7959660566719877,351
0.510337231245886,352
0.6068043089779722,353
0.6490420676144468,354
0.7097186125191557,355
0.5865925229462492,356
0.5854501999291288,357
0.8341116286190855,358
0.5846222616108763,359
0.6328144646557676,360
0.9504818446310865,361
0.5720560825737822,362
0.4647079683216917,363
0.6612950540455687,364
0.8580415076884138,365
0.5176494098576414,366
0.565474954930197,367
0.759557840910803,368
0.46122759350861187,369
0.6561024464043486,370
0.6190814054879057,371
0.8553308523568022,372
0.2836042619618284,373
0.7398184514912474,374
0.8358954168232786,375
0.6743964827927458,376
0.79041225978459,377
0.6409150041016447,378
0.8718219823511946,379
0.6987613118561613,380
0.516593334761511,381
0.5126396990689146,382
0.7610802329453337,383
0.8031734205159056,384
0.7121567703160154,385
0.4790545679005491,386
0.7959649837883818,387
0.45990472802246685,388
0.5257680393132078,389
0.5195070482167112,390
0.4215776301297056,391
0.6931557036312925,392
0.4954050160321104,393
0.36535572775925274,394
0.5908387280377256,395
0.5751406229409086,396
0.8642594493302214,397
0.8276177025708067,398
0.8067858643206465,399
0.4174272991093504,400
0.6183024919899809,401
0.477409300890814,402
0.39434546002472515,403
0.8801494217785704,404
0.433686373320471,405
0.41900676259125347,406
0.4954009629162657,407
0.40123319396103496,408
0.5706907487782347,409
0.4843651033314573,410
0.45756238469208355,411
0.3851674772175657,412
0.7431422747048246,413
0.5604785955818998,414
0.37614345320786113,415
0.8584465063485014,416
0.9150573066743719,417
0.9070724821957457,418
0.8041249788674223,419
0.7070827163132536,420
0.7464979864033567,421
0.8476063288124907,422
0.7827618397148954,423
0.6461666203411924,424
0.8622631109627592,425
0.8426238722475874,426
0.6383309341343748,427
0.7732914961251127,428
0.6172761000069487,429
0.9100121981772291,430
0.6966250813874113,431
0.8939198828610289,432
0.8475608802708494,433
0.7578753806027281,434
0.7656271732720243,435
0.690486339417349,436
0.7586370683583128,437
0.8160455501946318,438
0.5233427263172972,439
0.8990193582447874,440
0.862900508132826,441
1.0238822144764173,442
0.6608148194226133,443
0.7429016805561888,444
0.7831115997704374,445
0.6925011552246916,446
0.879536432710539,447
0.6855248189839231,448
0.6547547257813322,449
0.8599640257033216,450
0.4829732752713072,451
0.7002885020645964,452
0.745628295031439,453
0.40472268828476543,454
0.594350276080023,455
0.6250520921620237,456
0.5018025613697874,457
0.3541654921444761,458
0.58502596386994,459
0.47931968936051006,460
0.44467550286377544,461
0.4722077823552,462
0.5481476462754118,463
0.5040661669644224,464
0.7597295618924009,465
0.7254374600323545,466
0.610619453278433,467
0.7924063778790342,468
0.6147351838024961,469
0.5866838968666899,470
0.7560830093296873,471
0.6497855461510527,472
0.5770966387661802,473
0.8745416677864897,474
0.7428887165459501,475
0.6463444806012022,476
0.8521878696354734,477
0.7490242398651945,478
0.6686314619454252,479
0.5654872632893431,480
0.8493066109093534,481
0.8647391624125349,482
0.7385901785763609,483
0.7118754959973204,484
0.8292130804928648,485
0.4472960210713255,486
0.7478356338414061,487
0.6421630359562742,488
0.6547134793671476,489
0.6346331811817991,490
0.3599715805920469,491
0.7728779590996611,492
0.7359108007820951,493
0.6377938664826261,494
0.7743377960594999,495
0.7438387549790251,496
0.5607021726044523,497
0.7186880684765684,498
0.750169721928488,499
0.6870364523800718,500
0.5329177356633055,501
0.7186388648423063,502
0.6861895299824583,503
0.7521396554383146,504
0.6660767472657072,505
0.6689704335602629,506
0.5836403048905241,507
0.6461816705139982,508
0.6944312132271635,509
0.6104066348942625,510
0.8571306742104399,511
0.45474093922699566,512
0.40412032374466533,513
0.7217854834469664,514
0.7330110348137724,515
0.5597423888119566,516
0.6320308423909056,517
0.4560150481137144,518
0.6791753149899351,519
0.6492453492554533,520
0.5647667027386534,521
0.649652896014105,522
0.5123115754994261,523
0.7155242837342131,524
0.561788944092642,525
0.6483274675282347,526
0.6733058370026457,527
0.45852154263580913,528
0.7939787633093702,529
0.8185707754763472,530
0.6719695008667814,531
0.4313576198490965,532
0.6918041683110105,533
0.3604744649800169,534
0.6701313234242308,535
0.711320695963751,536
0.7411524630459654,537
0.7985450453432905,538
0.7882949090870726,539
0.7478506840142118,540
0.6340563274296629,541
0.7239797688397276,542
0.6240445650490629,543
0.7154287374886381,544
0.8068518466624128,545
0.7597978390129911,546
0.9279954112442839,547
0.6837780750664579,548
0.7213602937134611,549
0.7378354943665373,550
0.9003256238373625,551
0.7540831542881834,552
0.6903806901844847,553
0.5911723650368559,554
0.5399472988518583,555
0.6712427414330351,556
0.6365764416130888,557
0.4941384769352781,558
0.34551906355942363,559
0.7835175074013578,560
0.6341130114468443,561
0.5743409372242796,562
0.71555095681275,563
0.7341146148117887,564
0.7980769700678694,565
0.6790226972969877,566
0.7691804147633421,567
0.7182961977394926,568
0.46023559340561504,569
0.23668116101349468,570
0.8173307008417952,571
0.6312002814682829,572
0.46664064892853374,573
0.644457218733679,574
0.6757980860146391,575
0.6337614036473143,576
0.4899005270871031,577
0.680153486815344,578
0.7573805130394804,579
0.669125644055258,580
0.7312789834412443,581
0.5890196538838255,582
0.9169620029004919,583
0.7517937994870054,584
0.5422824896248686,585
0.5958537436398375,586
0.6397185004624235,587
0.6594776786240446,588
0.8307014680775511,589
0.7475258983048307,590
0.7418192304047453,591
0.7825657404335844,592
0.9013775862130033,593
0.6579903341206419,594
0.4800146795185911,595
0.7198075331124174,596
0.6401635981472837,597
0.47971373566712017,598
0.5208370066555845,599
0.8722218848141539,600
0.4795896387966978,601
0.6402646578225004,602
0.8022784865769255,603
0.7102969861897337,604
0.6874328232678282,605
0.8313212520750868,606
0.6734336591633665,607
0.8378549791249144,608
0.8861795938881742,609
0.8522590077790129,610
0.6227568663033354,611
0.8064375049742567,612
0.8651185906800138,613
0.6080016470822203,614
0.861223188725363,615
0.664320854035269,616
0.884439689603697,617
0.6825190759571897,618
0.7286279476555693,619
0.7572908378514158,620
0.7740151263150084,621
0.6212406135472166,622
0.8287033117684233,623
0.780036745158087,624
0.7093027509125578,625
0.47927802571381206,626
0.771892247286688,627
0.9077657587202894,628
0.5652582920464384,629
0.47232484587753887,630
0.5065435744198667,631
0.8812457598122465,632
0.905831126061331,633
0.6825574017437803,634
0.49653768309677715,635
0.7415571785839903,636
0.45358246335114116,637
0.6522008753689634,638
0.6684661484631407,639
0.8621843881281721,640
0.6282212413224089,641
0.8093934632214415,642
0.5088955140980589,643
0.640803722229849,644
0.5673042810829985,645
0.734356311646353,646
0.47688436278427715,647
0.766134647217642,648
1.0356412756099063,649
0.47862964638794536,650
0.6551346755894529,651
0.44599252709473247,652
0.6480582631501066,653
0.732137677756201,654
0.7617167211445677,655
0.6278444505604612,656
0.7023867047699797,657
0.6624660170945036,658
0.5189321018132078,659
0.5496008373173582,660
0.916075346556555,661
0.419470486727606,662
0.7158264196785795,663
0.5989106870564329,664
0.6738977111252653,665
0.60179802545632,666
0.5984447873505461,667
0.41380405196274395,668
0.8161244816454756,669
0.5492114401730406,670
0.456058142271887,671
0.5054590083035337,672
0.5709021366509306,673
0.5152305341633665,674
0.9520546621950972,675
0.6698972559841978,676
0.5594956553849089,677
0.5204498148831236,678
0.6844981885823118,679
0.548660007801901,680
0.616001693097006,681
0.4619393325718748,682
0.8362458623322355,683
0.779285875645529,684
0.7075869716080534,685
0.6932573295506346,686
0.8933574385317671,687
0.7213877118500578,688
0.5322936154278624,689
0.47656535872543926,690
0.7741733468445646,691
0.6665178812416899,692
0.7044078386696684,693
0.6930381930741178,694
0.4372894144924986,695
0.45547866591538066,696
0.5188720203312742,697
0.5014215684803831,698
0.9727293602498877,699
0.8683020002516615,700
0.6155923880013334,701
0.7703269399079191,702
0.6089357412728178,703
0.8430063701542723,704
0.7284786976250517,705
0.3484103060635435,706
0.6444307840737211,707
0.5507284081848967,708
0.4941843725117552,709
0.3697345829876768,710
0.5666829622658598,711
0.484489379015814,712
0.8192422665032255,713
0.6714846766861784,714
0.5886775530251371,715
0.4036045647534239,716
0.45975893506134624,717
0.758622018185507,718
0.7237597084912168,719
0.7599364496144163,720
0.7480755127343046,721
0.787870851841818,722
0.39033937224472637,723
0.47986173400009746,724
0.5909476257237303,725
0.4241719222935545,726
0.5282660103710997,727
0.6501978910836088,728
0.8259837455424177,729
0.7886505402001249,730
0.44813316830719585,731
0.7241184092434751,732
0.9244837961467611,733
0.5823877132805693,734
0.6711685634526121,735
0.6727660871418821,736
0.7864412940415251,737
0.48280864724243755,738
0.7625732100876677,739
0.5126237846287596,740
0.6450503445538389,741
0.5606447435292112,742
0.38681101569260234,743
0.7010394907864439,744
0.7081913031014311,745
0.3839148260029661,746
0.5601104176911222,747
0.7337584770592558,748
0.6828593886765348,749
0.5469205952557432,750
0.5995738781365263,751
0.5510049439343321,752
0.4607087350758421,753
0.5008991933735716,754
0.4351667142781126,755
0.6725840545567381,756
0.5961589790257322,757
0.48417681225861187,758
0.5299423910054075,759
0.6343690730007994,760
0.22961395749176616,761
0.636362907973181,762
0.3252503848942625,763
0.4424609518917906,764
0.43574452170456524,765
0.6517570889862883,766
0.6087714410694944,767
0.8438612646731245,768
0.48918270835007305,769
0.848790464487921,770
0.636635032978903,771
0.8897795654209959,772
0.5957059241207945,773
0.8467447287711012,774
0.6738727665814268,775
0.3945437050732481,776
0.633512017813574,777
0.6902001775177824,778
0.556932417240988,779
0.5684874034794676,780
0.681227055874716,781
0.5212908364209043,782
0.7259263969334471,783
0.6632955051335203,784
0.579128382292639,785
0.4294620729359495,786
0.5969567275914061,787
0.6472797370823729,788
0.4748710966976988,789
0.5399127877625334,790
0.5438172794255125,791
0.5267683840664732,792
0.5466008461388456,793
0.6629928625496733,794
0.7849948681267607,795
0.5124095655354368,796
0.33782177933777446,797
0.8660578257712233,798
0.7177440799149382,799
0.4288381911190855,800
0.737658975211035,801
0.8306513256701338,802
0.7610677457722532,803
0.5899715996655333,804
0.7462426699074614,805
0.5997942961129057,806
0.6563479579361784,807
0.561431107607733,808
0.7926170206936705,809
0.7669813908013212,810
0.44385850199783916,811
0.1785429097088682,812
0.39682346352661724,813
0.7770837224396574,814
0.9829016602906095,815
0.7124966658028471,816
0.5823092735680448,817
0.9361371449502813,818
